name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2016 Hyundai Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-16878786225216/,"$19,695",88k kms,Automatic,Diesel,SUV,20251105,cars24
2017 Volkswagen Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-17207924668608/,"$20,890",51k kms,Automatic,Petrol,SUV,20251105,cars24
2020 Toyota RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-18224718831936/,"$30,999",123k kms,Automatic,Hybrid,SUV,20251105,cars24
2020 BMW X1,https://www.cars24.com.au/buy-used-bmw-x1-car-17653013862720/,"$31,599",50k kms,Automatic,Petrol,SUV,20251105,cars24
,,,,,,SUV,20251105,cars24
2022 Toyota Kluger MY23,https://www.cars24.com.au/buy-used-toyota-kluger-car-18928818307392/,"$48,795",32k kms,Automatic,Hybrid,SUV,20251105,cars24
2023 Toyota RAV4 MY23,https://www.cars24.com.au/buy-used-toyota-rav4-car-19754272869248/,"$35,590",43k kms,Automatic,Petrol,SUV,20251105,cars24
,,,,,,SUV,20251105,cars24
2023 Toyota C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18443036365760/,"$27,390",56k kms,Automatic,Petrol,SUV,20251105,cars24
2022 Toyota C-HR MY22,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223570062912/,"$33,190",69k kms,Automatic,Hybrid,SUV,20251105,cars24
2022 Kia Sportage MY22,https://www.cars24.com.au/buy-used-kia-sportage-car-19561370620672/,"$42,890",39k kms,Automatic,Diesel,SUV,20251105,cars24
2017 Mazda CX-5 MY17,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19268339303552/,"$23,090",90k kms,Automatic,Diesel,SUV,20251105,cars24
2022 Toyota C-HR MY22,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19146162766912/,"$33,790",60k kms,Automatic,Hybrid,SUV,20251105,cars24
2023 Nissan X-trail MY24,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19561636303552/,"$30,590",53k kms,Automatic,Petrol,SUV,20251105,cars24
2018 Kia Sportage MY19,https://www.cars24.com.au/buy-used-kia-sportage-car-19828953219520/,"$21,890",62k kms,Automatic,Petrol,SUV,20251105,cars24
2022 Toyota C-HR MY22,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223594467904/,"$33,690",62k kms,Automatic,Hybrid,SUV,20251105,cars24
2023 Toyota C-HR MY23,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19549900247872/,"$36,090",62k kms,Automatic,Hybrid,SUV,20251105,cars24
2023 Mazda CX-8 MY23,https://www.cars24.com.au/buy-used-mazda-cx-8-car-19494504240000/,"$32,090",55k kms,Automatic,Petrol,SUV,20251105,cars24
2021 Kia Sportage MY21,https://www.cars24.com.au/buy-used-kia-sportage-car-18609677977600/,"$24,490",73k kms,Automatic,Petrol,SUV,20251105,cars24
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-19620219691072/,"$19,090",31k kms,Automatic,Petrol,SUV,20251105,cars24
2021 Mazda CX-30 MY21,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19561491861504/,"$33,390",13k kms,Automatic,Petrol,SUV,20251105,cars24
2022 Mazda CX-3 MY22,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19869264021312/,"$26,890",32k kms,Automatic,Petrol,SUV,20251105,cars24
2022 Mazda CX-3 MY22,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19869264021312/,"$26,890",32k kms,Automatic,Petrol,SUV,20251105,cars24
2024 Chery Tiggo 7 Pro MY24,https://www.cars24.com.au/buy-used-chery-tiggo-7-pro-car-19790906699520/,"$28,190",34k kms,Automatic,Petrol,SUV,20251105,cars24
2020 Nissan Qashqai MY20,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19097250629056/,"$23,290",86k kms,Automatic,Petrol,SUV,20251105,cars24
2017 Kia Sportage MY17,https://www.cars24.com.au/buy-used-kia-sportage-car-19504351942016/,"$19,990",67k kms,Automatic,Petrol,SUV,20251105,cars24
2016 Mazda CX-5 MY16,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19810167194048/,"$18,290",91k kms,Automatic,Petrol,SUV,20251105,cars24
2023 Mazda CX-5 MY23,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19561598686976/,"$30,190",60k kms,Automatic,Petrol,SUV,20251105,cars24
2023 Toyota Corolla Cross MY23,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19561571161216/,"$35,790",49k kms,Automatic,Hybrid,SUV,20251105,cars24
2022 Kia Sportage MY22,https://www.cars24.com.au/buy-used-kia-sportage-car-19619807487616/,"$43,390",37k kms,Automatic,Diesel,SUV,20251105,cars24
2017 Volkswagen Tiguan MY18,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-18349490071296/,"$20,195",109k kms,Automatic,Petrol,SUV,20251105,cars24
2020 Kia Sportage MY21,https://www.cars24.com.au/buy-used-kia-sportage-car-17330181946368/,"$23,195",49k kms,Automatic,Petrol,SUV,20251105,cars24
2017 Mazda CX-9 MY17,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19620348551616/,"$26,690",120k kms,Automatic,Petrol,SUV,20251105,cars24
2023 Mitsubishi ASX MY23,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19903648563456/,"$25,090",26k kms,Automatic,Petrol,SUV,20251105,cars24
2015 Toyota RAV4 MY15,https://www.cars24.com.au/buy-used-toyota-rav4-car-19889245455552/,"$20,390",137k kms,Automatic,Petrol,SUV,20251105,cars24
2021 Kia Seltos MY21,https://www.cars24.com.au/buy-used-kia-seltos-car-18916954980864/,"$26,490",70k kms,Automatic,Petrol,SUV,20251105,cars24
2019 Volkswagen Golf MY19,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18599807062848/,"$14,690",129k kms,Automatic,Petrol,SUV,20251105,cars24
2022 MG HS MY22,https://www.cars24.com.au/buy-used-mg-hs-car-18839193216512/,"$19,990",24k kms,Automatic,Petrol,SUV,20251105,cars24
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-18827506096640/,"$16,990",67k kms,Automatic,Petrol,SUV,20251105,cars24
2018 Kia Sportage MY18,https://www.cars24.com.au/buy-used-kia-sportage-car-18996553425600/,"$21,595",61k kms,Automatic,Petrol,SUV,20251105,cars24
2015 Volkswagen Touareg MY16,https://www.cars24.com.au/buy-used-volkswagen-touareg-car-18881887454336/,"$19,490",125k kms,Automatic,Diesel,SUV,20251105,cars24
2023 MG Zst MY23,https://www.cars24.com.au/buy-used-mg-zst-car-18768730622400/,"$20,690",22k kms,Automatic,Petrol,SUV,20251105,cars24
2021 Kia Seltos MY21,https://www.cars24.com.au/buy-used-kia-seltos-car-18916954980864/,"$26,490",70k kms,Automatic,Petrol,SUV,20251105,cars24
2023 Suzuki S-cross MY24,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18668436493504/,"$24,895",16k kms,Automatic,Petrol,SUV,20251105,cars24
2018 Kia Sportage MY19,https://www.cars24.com.au/buy-used-kia-sportage-car-18847793751744/,"$19,695",83k kms,Automatic,Petrol,SUV,20251105,cars24
2020 Nissan X-trail MY20,https://www.cars24.com.au/buy-used-nissan-x-trail-car-18552951693376/,"$22,595",51k kms,Automatic,Petrol,SUV,20251105,cars24
2022 MG HS MY22,https://www.cars24.com.au/buy-used-mg-hs-car-18839193216512/,"$19,990",24k kms,Automatic,Petrol,SUV,20251105,cars24
2020 Toyota RAV4 MY20,https://www.cars24.com.au/buy-used-toyota-rav4-car-18939754694272/,"$32,090",48k kms,Automatic,Petrol,SUV,20251105,cars24
2021 Mazda CX-3 MY21,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19098237497600/,"$19,990",60k kms,Manual,Petrol,SUV,20251105,cars24
2021 MG Zst MY22,https://www.cars24.com.au/buy-used-mg-zst-car-19006225360768/,"$17,190",42k kms,Automatic,Petrol,SUV,20251105,cars24
2019 Mazda CX-9 MY19,https://www.cars24.com.au/buy-used-mazda-cx-9-car-18306196017600/,"$29,090",82k kms,Automatic,Petrol,SUV,20251105,cars24
2018 Ford Endura MY19,https://www.cars24.com.au/buy-used-ford-endura-car-18769228040896/,"$21,890",100k kms,Automatic,Diesel,SUV,20251105,cars24
2023 Toyota Corolla Cross MY23,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-18848897376640/,"$37,495",43k kms,Automatic,Hybrid,SUV,20251105,cars24
2022 Mitsubishi Eclipse Cross MY22,https://www.cars24.com.au/buy-used-mitsubishi-eclipse-cross-car-19481502750720/,"$27,290",28k kms,Automatic,Petrol,SUV,20251105,cars24
2018 Ford Endura MY19,https://www.cars24.com.au/buy-used-ford-endura-car-18962810650688/,"$21,790",95k kms,Automatic,Diesel,SUV,20251105,cars24
2015 Mazda CX-5 MY15,https://www.cars24.com.au/buy-used-mazda-cx-5-car-18915271623424/,"$19,190",85k kms,Automatic,Petrol,SUV,20251105,cars24
2020 Toyota RAV4 MY20,https://www.cars24.com.au/buy-used-toyota-rav4-car-19240738266816/,"$35,290",65k kms,Automatic,Hybrid,SUV,20251105,cars24
2017 Holden Trailblazer MY17,https://www.cars24.com.au/buy-used-holden-trailblazer-car-18938511272448/,"$26,490",93k kms,Automatic,Diesel,SUV,20251105,cars24
2023 Subaru Forester MY23,https://www.cars24.com.au/buy-used-subaru-forester-car-18848493544384/,"$28,595",61k kms,Automatic,Petrol,SUV,20251105,cars24
2023 Suzuki S-cross MY24,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18509772645248/,"$23,790",25k kms,Automatic,Petrol,SUV,20251105,cars24
2018 Toyota Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-19176216135488/,"$34,490",70k kms,Automatic,Petrol,SUV,20251105,cars24
2021 Mazda CX-30 MY21,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19187514514560/,"$31,090",26k kms,Automatic,Petrol,SUV,20251105,cars24
2018 Ford Endura MY19,https://www.cars24.com.au/buy-used-ford-endura-car-18962810650688/,"$21,790",95k kms,Automatic,Diesel,SUV,20251105,cars24
2018 Ford Endura MY19,https://www.cars24.com.au/buy-used-ford-endura-car-18769228040896/,"$21,890",100k kms,Automatic,Diesel,SUV,20251105,cars24
2020 Toyota RAV4 MY20,https://www.cars24.com.au/buy-used-toyota-rav4-car-18939754694272/,"$32,090",48k kms,Automatic,Petrol,SUV,20251105,cars24
2021 Mazda CX-3 MY21,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19098237497600/,"$19,990",60k kms,Manual,Petrol,SUV,20251105,cars24
2019 Mazda CX-9 MY19,https://www.cars24.com.au/buy-used-mazda-cx-9-car-18306196017600/,"$29,090",82k kms,Automatic,Petrol,SUV,20251105,cars24
2021 Isuzu MU-X MY21,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-18849215983808/,"$40,990",73k kms,Automatic,Diesel,SUV,20251105,cars24
