name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2016 Ford Ranger XLT PX MkII 4X4 Dual Range,/used-cars/for-sale/ford/ranger/2016/xlt/px-mkii-4x4-dual-range/3669864,"$21,990","263,302 Kms",6 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2020 Hyundai Kona Active OS.V4 MY21,/used-cars/for-sale/hyundai/kona/2020/active/os.v4-my21/3676613,"$21,990","52,881 Kms",8 SP Constantly Variable,Petrol - Unleaded ULP,SUV,20251119,brisbaneautogroup
2016 Ford Ranger XLS PX MkII 4X4 Dual Range,/used-cars/for-sale/ford/ranger/2016/xls/px-mkii-4x4-dual-range/3676617,"$21,990","277,124 Kms",6 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2018 Hyundai Tucson Go TL3 MY19,/used-cars/for-sale/hyundai/tucson/2018/go/tl3-my19/3689011,"$21,990","74,865 Kms",6 SP Automatic,Petrol - Unleaded ULP,SUV,20251119,brisbaneautogroup
2015 Toyota Kluger GX GSU50R,/used-cars/for-sale/toyota/kluger/2015/gx/gsu50r/3674393,"$22,990","141,632 Kms",6 SP Sports Automatic,Petrol - Unleaded ULP,SUV,20251119,brisbaneautogroup
2002 Toyota Landcruiser GXL FZJ105R 4X4 Constant,/used-cars/for-sale/toyota/landcruiser/2002/gxl/fzj105r-4x4-constant/3605735,"$23,990","234,889 Kms",4 SP Automatic,Petrol - Unleaded ULP,SUV,20251119,brisbaneautogroup
2016 Subaru WRX Premium VA MY17 AWD,/used-cars/for-sale/subaru/wrx/2016/premium/va-my17-awd/3676950,"$23,990","138,725 Kms",8 SP Constantly Variable,Petrol - Premium ULP,SUV,20251119,brisbaneautogroup
2013 Mazda BT-50 XT UP 4X4 Dual Range,/used-cars/for-sale/mazda/bt-50/2013/xt/up-4x4-dual-range/3682521,"$23,990","202,869 Kms",6 SP Manual,Diesel,SUV,20251119,brisbaneautogroup
2019 Audi A4 allroad 45 TFSI B9 MY19 4X4 On Demand,/used-cars/for-sale/audi/a4/2019/allroad-45-tfsi/b9-my19-4x4-on-demand/3638510,"$24,990","135,830 Kms",7 SP Sports Automatic Dual Clutch,Petrol - Unleaded ULP,SUV,20251119,brisbaneautogroup
2015 BMW X5 xDrive40d F15 4X4 Constant,/used-cars/for-sale/bmw/x5/2015/xdrive40d/f15-4x4-constant/3681778,"$24,990","143,605 Kms",8 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2012 Toyota FJ Cruiser  GSJ15R 4X4 Dual Range,/used-cars/for-sale/toyota/fj-cruiser/2012/gsj15r-4x4-dual-range/3644028,"$25,500","213,664 Kms",5 SP Automatic,Petrol - Unleaded ULP,SUV,20251119,brisbaneautogroup
2021 Toyota C-HR GXL NGX10R,/used-cars/for-sale/toyota/c-hr/2021/gxl/ngx10r/3669165,"$26,990","86,317 Kms",7 SP Constantly Variable,Petrol - Premium ULP,SUV,20251119,brisbaneautogroup
2023 LDV D90  SV9A,/used-cars/for-sale/ldv/d90/2023/sv9a/3671233,"$26,990","38,839 Kms",6 SP Sports Automatic,Petrol - Premium ULP,SUV,20251119,brisbaneautogroup
2011 Nissan Patrol DX GU 6 Series II 4X4 Dual Range,/used-cars/for-sale/nissan/patrol/2011/dx/gu-6-series-ii-4x4-dual-range/3660996,"$27,990","90,542 Kms",5 SP Manual,Diesel,SUV,20251119,brisbaneautogroup
2016 Ford Ranger Wildtrak PX MkII 4X4 Dual Range,/used-cars/for-sale/ford/ranger/2016/wildtrak/px-mkii-4x4-dual-range/3647006,"$28,990","176,009 Kms",6 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2018 BMW X3 xDrive30i G01 4X4 Constant,/used-cars/for-sale/bmw/x3/2018/xdrive30i/g01-4x4-constant/3681783,"$28,990","133,947 Kms",8 SP Automatic,Petrol - Premium ULP,SUV,20251119,brisbaneautogroup
2019 Ford Everest Trend UA II MY19.75 4X4 Dual Range,/used-cars/for-sale/ford/everest/2019/trend/ua-ii-my19.75-4x4-dual-range/3681777,"$29,990","199,523 Kms",6 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2019 Ford Everest Trend UA II MY19.75 4X4 Dual Range,/used-cars/for-sale/ford/everest/2019/trend/ua-ii-my19.75-4x4-dual-range/3681781,"$29,990","178,767 Kms",6 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2019 Mitsubishi Triton GLS MR MY20 4X4 Dual Range,/used-cars/for-sale/mitsubishi/triton/2019/gls/mr-my20-4x4-dual-range/3685804,"$30,990","141,064 Kms",6 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2022 Mitsubishi Outlander LS ZM MY22.5 AWD,/used-cars/for-sale/mitsubishi/outlander/2022/ls/zm-my22.5-awd/3602892,"$31,990","59,104 Kms",8 SP Constantly Variable,Petrol - Unleaded ULP,SUV,20251119,brisbaneautogroup
2022 GWM Ute Cannon-X NPW 4X4 Dual Range,/used-cars/for-sale/gwm/ute/2022/cannon-x/npw-4x4-dual-range/3674392,"$31,990","19,960 Kms",8 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2016 Audi RS3  8V MY16 Four Wheel Drive,/used-cars/for-sale/audi/rs3/2016/8v-my16-four-wheel-drive/3676051,"$36,990","148,362 Kms",7 SP Sports Automatic Dual Clutch,Petrol - Premium ULP,SUV,20251119,brisbaneautogroup
2018 Isuzu D-MAX LS-M MY18 4X4 Dual Range,/used-cars/for-sale/isuzu/d-max/2018/ls-m/my18-4x4-dual-range/3681780,"$36,990","96,793 Kms",6 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2020 Toyota Hilux Rogue GUN126R 4X4 Dual Range,/used-cars/for-sale/toyota/hilux/2020/rogue/gun126r-4x4-dual-range/3681955,"$36,990","247,012 Kms",6 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2022 Toyota Kluger GX GSU70R,/used-cars/for-sale/toyota/kluger/2022/gx/gsu70r/3449879,"$41,990","58,955 Kms",8 SP Sports Automatic,Petrol - Unleaded ULP,SUV,20251119,brisbaneautogroup
2022 Toyota Kluger GX GSU70R,/used-cars/for-sale/toyota/kluger/2022/gx/gsu70r/3488893,"$41,990","60,777 Kms",8 SP Sports Automatic,Petrol - Unleaded ULP,SUV,20251119,brisbaneautogroup
2020 Toyota Landcruiser Prado GXL GDJ150R 4X4 Dual Range,/used-cars/for-sale/toyota/landcruiser-prado/2020/gxl/gdj150r-4x4-dual-range/3687805,"$48,990","104,450 Kms",6 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2021 Ford Ranger Raptor X PX MkIII MY21.75 4X4 Dual Range,/used-cars/for-sale/ford/ranger/2021/raptor-x/px-mkiii-my21.75-4x4-dual-range/3686955,"$49,990","114,456 Kms",10 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2017 Toyota Landcruiser Workmate VDJ79R 4X4 Dual Range,/used-cars/for-sale/toyota/landcruiser/2017/workmate/vdj79r-4x4-dual-range/3647741,"$54,990","196,520 Kms",5 SP Manual,Diesel,SUV,20251119,brisbaneautogroup
2021 Lexus RX 450h Luxury GYL25R 4X4 On Demand,/used-cars/for-sale/lexus/rx/2021/450h-luxury/gyl25r-4x4-on-demand/3663967,"$59,990","66,751 Kms",6 SP Constantly Variable,Hybrid with Petrol - Premium ULP,SUV,20251119,brisbaneautogroup
2020 Toyota Landcruiser Prado VX GDJ150R 4X4 Dual Range,/used-cars/for-sale/toyota/landcruiser-prado/2020/vx/gdj150r-4x4-dual-range/3343308,"$64,990","86,088 Kms",6 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2020 Audi Q8 50 TDI F1 MY20 Four Wheel Drive,/used-cars/for-sale/audi/q8/2020/50-tdi/f1-my20-four-wheel-drive/3643405,"$67,990","96,567 Kms",8 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
2022 Toyota Landcruiser Sahara FJA300R 4X4 Dual Range,/used-cars/for-sale/toyota/landcruiser/2022/sahara/fja300r-4x4-dual-range/3549579,"$121,990","56,011 Kms",10 SP Sports Automatic,Diesel,SUV,20251119,brisbaneautogroup
