name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2022 Kia Niro PHEV S DE MY22,/used-cars/for-sale/kia/niro/2022/phev-s/de-my22/3680242,"$19,990","179,256 Kms",6 SP Sports Automatic Dual Clutch,Plug-in Hybrid with Petrol - Unleaded ULP,SUV,20251115,brisbaneautogroup
2015 Kia Sorento Platinum UM MY15 AWD,/used-cars/for-sale/kia/sorento/2015/platinum/um-my15-awd/3681779,"$19,990","139,000 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2017 Volkswagen Amarok TDI550 Highline 2H MY17 4X4 Constant,/used-cars/for-sale/volkswagen/amarok/2017/tdi550-highline/2h-my17-4x4-constant/3597834,"$21,490","182,735 Kms",8 SP Automatic,Diesel,SUV,20251115,brisbaneautogroup
2020 Jeep Grand Cherokee Night Eagle WK MY20 4X4 Dual Range,/used-cars/for-sale/jeep/grand-cherokee/2020/night-eagle/wk-my20-4x4-dual-range/3596713,"$21,990","152,497 Kms",8 SP Sports Automatic,Petrol - Unleaded ULP,SUV,20251115,brisbaneautogroup
2014 Land Rover Discovery TDV6 Series 4 MY15 4X4 Dual Range,/used-cars/for-sale/land-rover/discovery/2014/tdv6/series-4-my15-4x4-dual-range/3604153,"$21,990","175,359 Kms",8 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2015 Mercedes-Benz GLA-Class GLA250 X156 Four Wheel Drive,/used-cars/for-sale/mercedes-benz/gla-class/2015/gla250/x156-four-wheel-drive/3644853,"$21,990","91,508 Kms",7 SP Sports Automatic Dual Clutch,Petrol - Premium ULP,SUV,20251115,brisbaneautogroup
2013 Mercedes-Benz M-Class ML350 BlueTEC W166 4X4 Constant,/used-cars/for-sale/mercedes-benz/m-class/2013/ml350-bluetec/w166-4x4-constant/3645001,"$21,990","97,359 Kms",7 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2016 Ford Ranger XLT PX MkII 4X4 Dual Range,/used-cars/for-sale/ford/ranger/2016/xlt/px-mkii-4x4-dual-range/3669864,"$21,990","263,302 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2020 Hyundai Kona Active OS.V4 MY21,/used-cars/for-sale/hyundai/kona/2020/active/os.v4-my21/3676613,"$21,990","52,881 Kms",8 SP Constantly Variable,Petrol - Unleaded ULP,SUV,20251115,brisbaneautogroup
2016 Ford Ranger XLS PX MkII 4X4 Dual Range,/used-cars/for-sale/ford/ranger/2016/xls/px-mkii-4x4-dual-range/3676617,"$21,990","277,124 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2015 Holden Colorado LS-X RG MY16 4X4 Dual Range,/used-cars/for-sale/holden/colorado/2015/ls-x/rg-my16-4x4-dual-range/3636957,"$22,990","161,968 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2015 Toyota Kluger GX GSU50R,/used-cars/for-sale/toyota/kluger/2015/gx/gsu50r/3674393,"$22,990","141,632 Kms",6 SP Sports Automatic,Petrol - Unleaded ULP,SUV,20251115,brisbaneautogroup
2002 Toyota Landcruiser GXL FZJ105R 4X4 Constant,/used-cars/for-sale/toyota/landcruiser/2002/gxl/fzj105r-4x4-constant/3605735,"$23,990","234,889 Kms",4 SP Automatic,Petrol - Unleaded ULP,SUV,20251115,brisbaneautogroup
2015 Mazda BT-50 XTR UP 4X4 Dual Range,/used-cars/for-sale/mazda/bt-50/2015/xtr/up-4x4-dual-range/3647910,"$23,990","186,076 Kms",6 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2016 Subaru WRX Premium VA MY17 AWD,/used-cars/for-sale/subaru/wrx/2016/premium/va-my17-awd/3676950,"$23,990","138,725 Kms",8 SP Constantly Variable,Petrol - Premium ULP,SUV,20251115,brisbaneautogroup
2013 Mazda BT-50 XT UP 4X4 Dual Range,/used-cars/for-sale/mazda/bt-50/2013/xt/up-4x4-dual-range/3682521,"$23,990","202,869 Kms",6 SP Manual,Diesel,SUV,20251115,brisbaneautogroup
2015 BMW X5 xDrive40d F15 4X4 Constant,/used-cars/for-sale/bmw/x5/2015/xdrive40d/f15-4x4-constant/3681778,"$24,990","143,605 Kms",8 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2019 Audi A4 allroad 45 TFSI B9 MY19 4X4 On Demand,/used-cars/for-sale/audi/a4/2019/allroad-45-tfsi/b9-my19-4x4-on-demand/3638510,"$25,990","135,830 Kms",7 SP Sports Automatic Dual Clutch,Petrol - Unleaded ULP,SUV,20251115,brisbaneautogroup
2012 Toyota FJ Cruiser  GSJ15R 4X4 Dual Range,/used-cars/for-sale/toyota/fj-cruiser/2012/gsj15r-4x4-dual-range/3644028,"$25,990","213,664 Kms",5 SP Automatic,Petrol - Unleaded ULP,SUV,20251115,brisbaneautogroup
2022 LDV T60 Max PRO SK8C 4X4 Dual Range,/used-cars/for-sale/ldv/t60/2022/max-pro/sk8c-4x4-dual-range/3615635,"$26,490","76,196 Kms",8 SP Sports Automatic,Diesel,SUV,20251115,brisbaneautogroup
2021 Toyota C-HR GXL NGX10R,/used-cars/for-sale/toyota/c-hr/2021/gxl/ngx10r/3669165,"$26,990","86,317 Kms",7 SP Constantly Variable,Petrol - Premium ULP,SUV,20251115,brisbaneautogroup
2021 Subaru Outback AWD 6GEN MY21 AWD,/used-cars/for-sale/subaru/outback/2021/awd/6gen-my21-awd/3671236,"$26,990","131,359 Kms",8 SP Constantly Variable,Petrol - Unleaded ULP,SUV,20251115,brisbaneautogroup
2019 Toyota C-HR Koba NGX10R,/used-cars/for-sale/toyota/c-hr/2019/koba/ngx10r/3602378,"$27,990","28,122 Kms",7 SP Constantly Variable,Petrol - Premium ULP,SUV,20251115,brisbaneautogroup
