name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date
2018 Subaru Impreza G5 MY18 2.0i-S CVT AWD White 7 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Subaru-Impreza/34060877,"$19,999","82,535 Kms",Constant Variable,Petrol - Unleaded,Hatchback,20251105
2018 Subaru Impreza G5 MY18 2.0i-S CVT AWD White 7 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Subaru-Impreza/34060877,"$19,999","82,535 Kms",Constant Variable,Petrol - Unleaded,Hatchback,20251105
2018 Subaru Impreza G5 MY18 2.0i-S CVT AWD White 7 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Subaru-Impreza/34060877,"$19,999","82,535 Kms",Constant Variable,Petrol - Unleaded,Hatchback,20251105
2013 Nissan Juke F15 MY14 ST 2WD Grey 1 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Juke/33983866,"$8,999","161,381 Kms",Constant Variable,Petrol - Premium ULP,Hatchback,20251105
2013 Nissan Juke F15 MY14 ST 2WD Grey 1 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Juke/33983866,"$8,999","161,381 Kms",Constant Variable,Petrol - Premium ULP,Hatchback,20251105
2013 Nissan Juke F15 MY14 ST 2WD Grey 1 Speed Constant Variable Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Juke/33983866,"$8,999","161,381 Kms",Constant Variable,Petrol - Premium ULP,Hatchback,20251105
2023 Nissan Juke F16 MY23 ST DCT 2WD Grey 7 Speed Sports Automatic Dual Clutch Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2023-Nissan-Juke/34045711,"$23,999","35,138 Kms",Sports Automatic Dual Clutch,Petrol - Premium ULP,Hatchback,20251105
2023 Nissan Juke F16 MY23 ST DCT 2WD Grey 7 Speed Sports Automatic Dual Clutch Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2023-Nissan-Juke/34045711,"$23,999","35,138 Kms",Sports Automatic Dual Clutch,Petrol - Premium ULP,Hatchback,20251105
2023 Nissan Juke F16 MY23 ST DCT 2WD Grey 7 Speed Sports Automatic Dual Clutch Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2023-Nissan-Juke/34045711,"$23,999","35,138 Kms",Sports Automatic Dual Clutch,Petrol - Premium ULP,Hatchback,20251105
2016 Mitsubishi Mirage LA MY16 ES White 5 Speed Manual Hatchback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Mitsubishi-Mirage/34066690,"$9,999","51,232 Kms",Manual,Petrol - Unleaded,Hatchback,20251105
