name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2023 Toyota Corolla Cross MY23,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19561571161216/,"$35,290",49k kms,Automatic,Hybrid,SUV,20251118,cars24
2022 Mazda CX-3 MY22,https://www.cars24.com.au/buy-used-mazda-cx-3-car-20058255510784/,"$24,990",29k kms,Automatic,Petrol,SUV,20251118,cars24
2020 Subaru Forester MY20,https://www.cars24.com.au/buy-used-subaru-forester-car-20028575433728/,"$27,590",83k kms,Automatic,Petrol,SUV,20251118,cars24
2020 Toyota RAV4 MY20,https://www.cars24.com.au/buy-used-toyota-rav4-car-18939754694272/,"$31,590",48k kms,Automatic,Petrol,SUV,20251118,cars24
2022 Toyota C-HR MY22,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19981648919360/,"$27,490",61k kms,Automatic,Petrol,SUV,20251118,cars24
2020 Mitsubishi ASX MY20,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19550188606464/,"$21,090",75k kms,Automatic,Petrol,SUV,20251118,cars24
2020 Toyota RAV4 MY20,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732144498944/,"$37,690",43k kms,Automatic,Hybrid,SUV,20251118,cars24
2022 Toyota Yaris Cross MY22,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19572259359424/,"$29,190",55k kms,Automatic,Hybrid,SUV,20251118,cars24
2018 Subaru Forester MY18,https://www.cars24.com.au/buy-used-subaru-forester-car-18522906531136/,"$21,890",104k kms,Automatic,Petrol,SUV,20251118,cars24
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-19620150222848/,"$18,090",50k kms,Automatic,Petrol,SUV,20251118,cars24
2019 Mazda CX-5 MY19,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19484493231040/,"$28,690",88k kms,Automatic,Petrol,SUV,20251118,cars24
2022 MG HS MY22,https://www.cars24.com.au/buy-used-mg-hs-car-19484710155392/,"$17,790",61k kms,Automatic,Petrol,SUV,20251118,cars24
2022 Toyota C-HR MY22,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223688840128/,"$26,990",59k kms,Automatic,Petrol,SUV,20251118,cars24
2016 Kia Sportage MY16,https://www.cars24.com.au/buy-used-kia-sportage-car-19978993924096/,"$19,490",117k kms,Automatic,Diesel,SUV,20251118,cars24
2023 Toyota C-HR MY23,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19981841989504/,"$34,890",60k kms,Automatic,Hybrid,SUV,20251118,cars24
2020 Mitsubishi ASX MY21,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19497020953856/,"$22,290",56k kms,Automatic,Petrol,SUV,20251118,cars24
2022 Kia Sportage MY22,https://www.cars24.com.au/buy-used-kia-sportage-car-19561370620672/,"$42,290",39k kms,Automatic,Diesel,SUV,20251118,cars24
2023 Toyota C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18443036365760/,"$26,595",56k kms,Automatic,Petrol,SUV,20251118,cars24
2019 Toyota RAV4 MY19,https://www.cars24.com.au/buy-used-toyota-rav4-car-19811166454336/,"$32,790",65k kms,Automatic,Hybrid,SUV,20251118,cars24
