name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2020 Ford Ranger MY20,https://www.cars24.com.au/buy-used-ford-ranger-car-19732216981824/,"$36,290",60k kms,Automatic,Diesel,Cab Chassis,20251119,cars24
2021 GWM Steed MY21,https://www.cars24.com.au/buy-used-gwm-steed-car-19663100068736/,"$15,190",30k kms,Manual,Diesel,Cab Chassis,20251119,cars24
