name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2023 LDV G10+ MY23,https://www.cars24.com.au/buy-used-ldv-g10+-car-18938274628864/,"$25,090",33k kms,Automatic,Diesel,Van,20251119,cars24
