name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2021 GWM Steed MY21,https://www.cars24.com.au/buy-used-gwm-steed-car-19663100068736/,"$15,490",30k kms,Manual,Diesel,Cab Chassis,20251108,cars24
2021 Mitsubishi Triton MY21,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-19387137716992/,"$33,490",29k kms,Manual,Diesel,Cab Chassis,20251108,cars24
