name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand
Trax,/used-cars/for-sale/holden/trax/2016/ls/tj-my17/3647739,12990,"140,001 - 160,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2016,Holden
Sportage,/used-cars/for-sale/kia/sportage/2014/sli/sl-series-ii-my13-4x4-on-demand/3665403,12990,"140,001 - 160,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2014,Kia
ASX,/used-cars/for-sale/mitsubishi/asx/2017/ls/xc-my18/3629199,16990,"140,001 - 160,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2017,Mitsubishi
QASHQAI,/used-cars/for-sale/nissan/qashqai/2016/st/j11/3685781,16990,"80,001 - 100,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2016,Nissan
Grand,/used-cars/for-sale/jeep/grand-cherokee/2013/overland/wk-my14-4x4-constant/3686951,16990,"140,001 - 160,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2013,Jeep
ZS,/used-cars/for-sale/mg/zs/2023/excite/azs1-my23/3657423,17490,"40,001 - 60,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2023,MG
ZS,/used-cars/for-sale/mg/zs/2023/excite/azs1-my23/3657426,17490,"40,001 - 60,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2023,MG
Colorado,/used-cars/for-sale/holden/colorado-7/2015/lt/rg-my16-4x4-dual-range/3636960,17990,"180,001 - 200,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2015,Holden
CR-V,/used-cars/for-sale/honda/cr-v/2015/limited-edition/rm-series-ii-my17-4x4-on-demand/3664421,17990,"120,001 - 140,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2015,Honda
HS,/used-cars/for-sale/mg/hs/2022/vibe/sas23-my22/3681782,17990,"80,001 - 100,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2022,MG
Niro,/used-cars/for-sale/kia/niro/2022/phev-s/de-my22/3685789,17990,"200,001+",Automatic,Plug-in Hybrid with Petrol,SUV,20251119,brisbaneautogroup,2022,Kia
Korando,/used-cars/for-sale/ssangyong/korando/2019/ultimate-le/c300-my20-awd/3656715,19990,"20,001 - 40,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2019,SsangYong
Sorento,/used-cars/for-sale/kia/sorento/2015/platinum/um-my15-awd/3681779,19990,"120,001 - 140,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2015,Kia
,/used-cars/for-sale/mercedes-benz/gla-class/2015/gla250/x156-four-wheel-drive/3644853,20990,"80,001 - 100,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2015,Mercedes
,/used-cars/for-sale/mercedes-benz/m-class/2013/ml350-bluetec/w166-4x4-constant/3645001,21990,"80,001 - 100,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2013,Mercedes
Ranger,/used-cars/for-sale/ford/ranger/2016/xlt/px-mkii-4x4-dual-range/3669864,21990,"200,001+",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2016,Ford
Kona,/used-cars/for-sale/hyundai/kona/2020/active/os.v4-my21/3676613,21990,"40,001 - 60,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2020,Hyundai
Ranger,/used-cars/for-sale/ford/ranger/2016/xls/px-mkii-4x4-dual-range/3676617,21990,"200,001+",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2016,Ford
Tucson,/used-cars/for-sale/hyundai/tucson/2018/go/tl3-my19/3689011,21990,"60,001 - 80,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2018,Hyundai
Kluger,/used-cars/for-sale/toyota/kluger/2015/gx/gsu50r/3674393,22990,"140,001 - 160,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2015,Toyota
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2002/gxl/fzj105r-4x4-constant/3605735,23990,"200,001+",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2002,Toyota
BT-50,/used-cars/for-sale/mazda/bt-50/2013/xt/up-4x4-dual-range/3682521,23990,"200,001+",Manual,Diesel,SUV,20251119,brisbaneautogroup,2013,Mazda
A4,/used-cars/for-sale/audi/a4/2019/allroad-45-tfsi/b9-my19-4x4-on-demand/3638510,24990,"120,001 - 140,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2019,Audi
X5,/used-cars/for-sale/bmw/x5/2015/xdrive40d/f15-4x4-constant/3681778,24990,"140,001 - 160,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2015,BMW
FJ,/used-cars/for-sale/toyota/fj-cruiser/2012/gsj15r-4x4-dual-range/3644028,25500,"200,001+",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2012,Toyota
C-HR,/used-cars/for-sale/toyota/c-hr/2021/gxl/ngx10r/3669165,26990,"80,001 - 100,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2021,Toyota
D90,/used-cars/for-sale/ldv/d90/2023/sv9a/3671233,26990,"20,001 - 40,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2023,LDV
Patrol,/used-cars/for-sale/nissan/patrol/2011/dx/gu-6-series-ii-4x4-dual-range/3660996,27990,"80,001 - 100,000",Manual,Diesel,SUV,20251119,brisbaneautogroup,2011,Nissan
Ranger,/used-cars/for-sale/ford/ranger/2016/wildtrak/px-mkii-4x4-dual-range/3647006,28990,"160,001 - 180,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2016,Ford
X3,/used-cars/for-sale/bmw/x3/2018/xdrive30i/g01-4x4-constant/3681783,28990,"120,001 - 140,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2018,BMW
Everest,/used-cars/for-sale/ford/everest/2019/trend/ua-ii-my19.75-4x4-dual-range/3681777,29990,"180,001 - 200,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2019,Ford
Everest,/used-cars/for-sale/ford/everest/2019/trend/ua-ii-my19.75-4x4-dual-range/3681781,29990,"160,001 - 180,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2019,Ford
Triton,/used-cars/for-sale/mitsubishi/triton/2019/gls/mr-my20-4x4-dual-range/3685804,30990,"140,001 - 160,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2019,Mitsubishi
Outlander,/used-cars/for-sale/mitsubishi/outlander/2022/ls/zm-my22.5-awd/3602892,31990,"40,001 - 60,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2022,Mitsubishi
Ute,/used-cars/for-sale/gwm/ute/2022/cannon-x/npw-4x4-dual-range/3674392,31990,"0 - 20,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2022,GWM
D-MAX,/used-cars/for-sale/isuzu/d-max/2018/ls-m/my18-4x4-dual-range/3681780,36990,"80,001 - 100,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2018,Isuzu
Hilux,/used-cars/for-sale/toyota/hilux/2020/rogue/gun126r-4x4-dual-range/3681955,36990,"200,001+",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2020,Toyota
Kluger,/used-cars/for-sale/toyota/kluger/2022/gx/gsu70r/3449879,41990,"40,001 - 60,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2022,Toyota
Kluger,/used-cars/for-sale/toyota/kluger/2022/gx/gsu70r/3488893,41990,"60,001 - 80,000",Automatic,Petrol,SUV,20251119,brisbaneautogroup,2022,Toyota
Landcruiser,/used-cars/for-sale/toyota/landcruiser-prado/2020/gxl/gdj150r-4x4-dual-range/3687805,48990,"100,001 - 120,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2020,Toyota
Ranger,/used-cars/for-sale/ford/ranger/2021/raptor-x/px-mkiii-my21.75-4x4-dual-range/3686955,49990,"100,001 - 120,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2021,Ford
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2017/workmate/vdj79r-4x4-dual-range/3647741,54990,"180,001 - 200,000",Manual,Diesel,SUV,20251119,brisbaneautogroup,2017,Toyota
RX,/used-cars/for-sale/lexus/rx/2021/450h-luxury/gyl25r-4x4-on-demand/3663967,59990,"60,001 - 80,000",Automatic,Hybrid with Petrol,SUV,20251119,brisbaneautogroup,2021,Lexus
Landcruiser,/used-cars/for-sale/toyota/landcruiser-prado/2020/vx/gdj150r-4x4-dual-range/3343308,64990,"80,001 - 100,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2020,Toyota
Q8,/used-cars/for-sale/audi/q8/2020/50-tdi/f1-my20-four-wheel-drive/3643405,67990,"80,001 - 100,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2020,Audi
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2022/sahara/fja300r-4x4-dual-range/3549579,121990,"40,001 - 60,000",Automatic,Diesel,SUV,20251119,brisbaneautogroup,2022,Toyota
Ute,/used-cars/for-sale/holden/ute/2013/vf-my14/3645002,15990,"160,001 - 180,000",Automatic,Petrol,Ute,20251119,brisbaneautogroup,2013,Holden
Hilux,/used-cars/for-sale/toyota/hilux/2018/workmate/tgn121r-4x2/3676057,21990,"140,001 - 160,000",Manual,Petrol,Ute,20251119,brisbaneautogroup,2018,Toyota
Navara,/used-cars/for-sale/nissan/navara/2015/st-x/d23-4x2/3649165,23990,"140,001 - 160,000",Automatic,Diesel,Ute,20251119,brisbaneautogroup,2015,Nissan
Hilux,/used-cars/for-sale/toyota/hilux/2019/workmate/tgn121r-4x2/3687813,24990,"140,001 - 160,000",Automatic,Petrol,Ute,20251119,brisbaneautogroup,2019,Toyota
Carnival,/used-cars/for-sale/kia/carnival/2015/s/yp-my15/3630434,19990,"120,001 - 140,000",Automatic,Petrol,Wagon,20251119,brisbaneautogroup,2015,Kia
Commodore,/used-cars/for-sale/holden/commodore/2009/ss-v/ve-my09.5/3660805,19990,"160,001 - 180,000",Automatic,Petrol,Wagon,20251119,brisbaneautogroup,2009,Holden
,/used-cars/for-sale/mercedes-benz/valente/2017/116bluetec/447/3676619,29990,"140,001 - 160,000",Automatic,Diesel,Wagon,20251119,brisbaneautogroup,2017,Mercedes
