name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19631890359744/,25890,"60,001 - 80,000",Automatic,Petrol,Hatchback,20251117,cars24,2020,Volkswagen
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19715401371456/,27790,"60,001 - 80,000",Automatic,Petrol,Hatchback,20251117,cars24,2021,Kia
Impreza,https://www.cars24.com.au/buy-used-subaru-impreza-car-19311605249792/,18890,"80,001 - 100,000",Automatic,Petrol,Hatchback,20251117,cars24,2017,Subaru
i30,https://www.cars24.com.au/buy-used-hyundai-i30-car-19244276161088/,21690,"20,001 - 40,000",Automatic,Petrol,Hatchback,20251117,cars24,2017,Hyundai
Puma,https://www.cars24.com.au/buy-used-ford-puma-car-18824554833600/,22990,"100,001 - 120,000",Automatic,Petrol,Hatchback,20251117,cars24,2022,Ford
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19414680310400/,17390,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251117,cars24,2019,Volkswagen
Mg4,https://www.cars24.com.au/buy-used-mg-mg4-car-19561486096000/,27790,"40,001 - 60,000",Automatic,Electric,Hatchback,20251117,cars24,2023,MG
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19179883896384/,21090,"20,001 - 40,000",Automatic,Petrol,Hatchback,20251117,cars24,2019,Toyota
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19337481175168/,18990,"60,001 - 80,000",Automatic,Petrol,Hatchback,20251117,cars24,2019,Kia
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19368973321472/,15390,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251117,cars24,2022,MG
i30,https://www.cars24.com.au/buy-used-hyundai-i30-car-19390205194560/,33390,"80,001 - 100,000",Automatic,Petrol,Hatchback,20251117,cars24,2023,Hyundai
Impreza,https://www.cars24.com.au/buy-used-subaru-impreza-car-19110386401856/,18090,"80,001 - 100,000",Automatic,Petrol,Hatchback,20251117,cars24,2017,Subaru
i30,https://www.cars24.com.au/buy-used-hyundai-i30-car-19561372344128/,33490,"60,001 - 80,000",Automatic,Petrol,Hatchback,20251117,cars24,2022,Hyundai
3,https://www.cars24.com.au/buy-used-mazda-3-car-19888594290048/,30090,"80,001 - 100,000",Automatic,Petrol,Hatchback,20251117,cars24,2024,Mazda
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19715137712128/,23990,"40,001 - 60,000",Automatic,Hybrid,Hatchback,20251117,cars24,2019,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19630613717120/,15890,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251117,cars24,2016,Toyota
3,https://www.cars24.com.au/buy-used-mazda-3-car-19937102464384/,19190,"80,001 - 100,000",Automatic,Petrol,Hatchback,20251117,cars24,2018,Mazda
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19786853699264/,18590,"20,001 - 40,000",Automatic,Petrol,Hatchback,20251117,cars24,2016,Volkswagen
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-car-19324339417152/,23390,"20,001 - 40,000",Automatic,Petrol,Hatchback,20251117,cars24,2022,Toyota
Polo,https://www.cars24.com.au/buy-used-volkswagen-polo-car-18566072769024/,14990,"0 - 20,000",Automatic,Petrol,Hatchback,20251117,cars24,2015,Volkswagen
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19240737480384/,25090,"120,001 - 140,000",Automatic,Petrol,Hatchback,20251117,cars24,2019,Volkswagen
Scala,https://www.cars24.com.au/buy-used-skoda-scala-car-18939570466368/,20190,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251117,cars24,2021,SKODA
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18791250270272/,20290,"100,001 - 120,000",Automatic,Petrol,Hatchback,20251117,cars24,2015,Volkswagen
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19874866562880/,31990,"20,001 - 40,000",Automatic,Hybrid,Hatchback,20251117,cars24,2024,Toyota
i30,https://www.cars24.com.au/buy-used-hyundai-i30-car-19791535197888/,21490,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251117,cars24,2020,Hyundai
2,https://www.cars24.com.au/buy-used-mazda-2-car-19787090668480/,21890,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251117,cars24,2023,Mazda
Baleno,https://www.cars24.com.au/buy-used-suzuki-baleno-car-18623743184256/,16990,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251117,cars24,2022,Suzuki
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19434319524800/,18790,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251117,cars24,2018,Kia
1,https://www.cars24.com.au/buy-used-bmw-1-car-18519133098432/,26190,"80,001 - 100,000",Automatic,Petrol,Hatchback,20251117,cars24,2019,BMW
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19075155957632/,15390,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251117,cars24,2023,MG
i30,https://www.cars24.com.au/buy-used-hyundai-i30-car-19869711860224/,13890,"40,001 - 60,000",Automatic,Diesel,Hatchback,20251117,cars24,2016,Hyundai
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19744051219072/,17590,"100,001 - 120,000",Automatic,Petrol,Hatchback,20251117,cars24,2017,Volkswagen
i30,https://www.cars24.com.au/buy-used-hyundai-i30-car-18511273944448/,21195,"80,001 - 100,000",Manual,Petrol,Hatchback,20251117,cars24,2021,Hyundai
Ioniq,https://www.cars24.com.au/buy-used-hyundai-ioniq-6-car-17115786185984/,41990,"20,001 - 40,000",Automatic,Electric,Sedan,20251117,cars24,2023,Hyundai
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791424695744/,27690,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251117,cars24,2023,Toyota
Model,https://www.cars24.com.au/buy-used-tesla-model-3-car-17207799625856/,37199,"40,001 - 60,000",Automatic,Electric,Sedan,20251117,cars24,2022,Tesla
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19549841677696/,26290,"60,001 - 80,000",Automatic,Hybrid,Sedan,20251117,cars24,2022,Toyota
,https://www.cars24.com.au/buy-used-mercedes-benz-c200-car-19948200753472/,34890,"100,001 - 120,000",Automatic,Hybrid,Sedan,20251117,cars24,2018,Mercedes
Insignia,https://www.cars24.com.au/buy-used-holden-insignia-car-19786972048064/,15590,"60,001 - 80,000",Automatic,Petrol,Sedan,20251117,cars24,2015,Holden
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19981618903104/,25890,"120,001 - 140,000",Automatic,Petrol,Sedan,20251117,cars24,2023,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553424268224/,32690,"60,001 - 80,000",Automatic,Hybrid,Sedan,20251117,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19481556098112/,29690,"120,001 - 140,000",Automatic,Hybrid,Sedan,20251117,cars24,2020,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553241554816/,32890,"80,001 - 100,000",Automatic,Hybrid,Sedan,20251117,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19662557743232/,33490,"60,001 - 80,000",Automatic,Hybrid,Sedan,20251117,cars24,2023,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553080578368/,27090,"60,001 - 80,000",Automatic,Petrol,Sedan,20251117,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553105369792/,32790,"80,001 - 100,000",Automatic,Hybrid,Sedan,20251117,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19662626687872/,33290,"20,001 - 40,000",Automatic,Hybrid,Sedan,20251117,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19146116526848/,32090,"100,001 - 120,000",Automatic,Hybrid,Sedan,20251117,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19497117816640/,30790,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251117,cars24,2021,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19375692988800/,26290,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251117,cars24,2020,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414822978176/,26190,"20,001 - 40,000",Automatic,Hybrid,Sedan,20251117,cars24,2021,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19382069032000/,28790,"60,001 - 80,000",Automatic,Hybrid,Sedan,20251117,cars24,2020,Toyota
Arteon,https://www.cars24.com.au/buy-used-volkswagen-arteon-car-19266415298304/,30890,"40,001 - 60,000",Automatic,Petrol,Sedan,20251117,cars24,2018,Volkswagen
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19165253928192/,22090,"80,001 - 100,000",Automatic,Petrol,Sedan,20251117,cars24,2023,Kia
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-18769229090688/,23090,"80,001 - 100,000",Automatic,Petrol,Sedan,20251117,cars24,2021,Toyota
Commodore,https://www.cars24.com.au/buy-used-holden-commodore-car-19869192028544/,17490,"60,001 - 80,000",Automatic,Petrol,Sedan,20251117,cars24,2018,Holden
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19565173476672/,26890,"80,001 - 100,000",Automatic,Hybrid,Sedan,20251117,cars24,2018,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553268405824/,32190,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251117,cars24,2022,Toyota
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19786932210112/,19090,"40,001 - 60,000",Automatic,Petrol,Sedan,20251117,cars24,2018,Kia
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791497579200/,25790,"80,001 - 100,000",Automatic,Petrol,Sedan,20251117,cars24,2023,Toyota
Mg5,https://www.cars24.com.au/buy-used-mg-mg5-car-18927305213248/,21295,"20,001 - 40,000",Automatic,Petrol,Sedan,20251117,cars24,2023,MG
Hs,https://www.cars24.com.au/buy-used-mg-hs-+ev-car-17808737144576/,23999,"20,001 - 40,000",Automatic,Hybrid,SUV,20251117,cars24,2022,MG
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-18224718831936/,30999,"40,001 - 60,000",Automatic,Hybrid,SUV,20251117,cars24,2020,Toyota
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-18201794074752/,18190,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2018,Nissan
Q2,https://www.cars24.com.au/buy-used-audi-q2-car-19881587540096/,29790,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2021,Audi
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-20037762139712/,20690,"100,001 - 120,000",Automatic,Petrol,SUV,20251117,cars24,2019,Volkswagen
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19925660851200/,29290,"60,001 - 80,000",Automatic,Hybrid,SUV,20251117,cars24,2020,Toyota
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-19574228191616/,18290,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,cars24,2016,Mitsubishi
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19146162766912/,32990,"60,001 - 80,000",Automatic,Hybrid,SUV,20251117,cars24,2022,Toyota
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19496966446400/,24690,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,cars24,2021,Nissan
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19561370620672/,42590,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,cars24,2022,Kia
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19549900247872/,35090,"60,001 - 80,000",Automatic,Hybrid,SUV,20251117,cars24,2023,Toyota
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223594467904/,33490,"60,001 - 80,000",Automatic,Hybrid,SUV,20251117,cars24,2022,Toyota
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-20028575433728/,27890,"80,001 - 100,000",Automatic,Petrol,SUV,20251117,cars24,2020,Subaru
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19959985207360/,35390,"20,001 - 40,000",Automatic,Petrol,SUV,20251117,cars24,2021,Toyota
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19201574737920/,24790,"100,001 - 120,000",Automatic,Petrol,SUV,20251117,cars24,2016,Mazda
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19653296538112/,35090,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2023,Toyota
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18443036365760/,26895,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2023,Toyota
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19619807487616/,42990,"20,001 - 40,000",Automatic,Diesel,SUV,20251117,cars24,2022,Kia
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223570062912/,29390,"60,001 - 80,000",Automatic,Hybrid,SUV,20251117,cars24,2022,Toyota
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19561598686976/,29990,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2023,Mazda
Everest,https://www.cars24.com.au/buy-used-ford-everest-car-19201336711616/,35790,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,cars24,2019,Ford
Trailblazer,https://www.cars24.com.au/buy-used-holden-trailblazer-car-18938511272448/,26290,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,cars24,2017,Holden
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18827506096640/,16390,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2021,MG
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19098237497600/,19890,"40,001 - 60,000",Manual,Petrol,SUV,20251117,cars24,2021,Mazda
Ix35,https://www.cars24.com.au/buy-used-hyundai-ix35-car-18957148734912/,15390,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2013,Hyundai
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19810167194048/,18190,"80,001 - 100,000",Automatic,Petrol,SUV,20251117,cars24,2016,Mazda
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19620219691072/,18690,"20,001 - 40,000",Automatic,Petrol,SUV,20251117,cars24,2021,MG
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19561491861504/,33190,"0 - 20,000",Automatic,Petrol,SUV,20251117,cars24,2021,Mazda
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19732843244352/,16490,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,cars24,2018,Kia
Kona,https://www.cars24.com.au/buy-used-hyundai-kona-car-18769580755200/,19690,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2017,Hyundai
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19903648563456/,24990,"20,001 - 40,000",Automatic,Petrol,SUV,20251117,cars24,2023,Mitsubishi
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19711270915136/,24490,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2022,Mazda
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-18769424125056/,22290,"80,001 - 100,000",Automatic,Petrol,SUV,20251117,cars24,2019,Mazda
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18782785144640/,19390,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2021,MG
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-19565135334272/,25790,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2020,Mitsubishi
Sorento,https://www.cars24.com.au/buy-used-kia-sorento-car-19336904328512/,25890,"100,001 - 120,000",Automatic,Diesel,SUV,20251117,cars24,2017,Kia
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19141859569920/,22990,"80,001 - 100,000",Automatic,Petrol,SUV,20251117,cars24,2020,Hyundai
Endura,https://www.cars24.com.au/buy-used-ford-endura-car-18769228040896/,21690,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,cars24,2018,Ford
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19776404245120/,32290,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2023,Toyota
Endura,https://www.cars24.com.au/buy-used-ford-endura-car-18962810650688/,21490,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,cars24,2018,Ford
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19561571161216/,35590,"40,001 - 60,000",Automatic,Hybrid,SUV,20251117,cars24,2023,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-18848897376640/,37090,"40,001 - 60,000",Automatic,Hybrid,SUV,20251117,cars24,2023,Toyota
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19620150222848/,18290,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2021,MG
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-18939754694272/,31890,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2020,Toyota
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19800930692480/,20290,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,cars24,2015,Mazda
Acadia,https://www.cars24.com.au/buy-used-holden-acadia-car-19223850713280/,17190,"160,001 - 180,000",Automatic,Petrol,SUV,20251117,cars24,2019,Holden
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-18920021018368/,16890,"100,001 - 120,000",Automatic,Petrol,SUV,20251117,cars24,2018,Nissan
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-18752709959424/,20390,"40,001 - 60,000",Manual,Petrol,SUV,20251117,cars24,2020,Nissan
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223688840128/,27290,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2022,Toyota
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19484493231040/,28990,"80,001 - 100,000",Automatic,Petrol,SUV,20251117,cars24,2019,Mazda
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-18522906531136/,22090,"100,001 - 120,000",Automatic,Petrol,SUV,20251117,cars24,2018,Subaru
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19743173168064/,23090,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2020,Nissan
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19811166454336/,33090,"60,001 - 80,000",Automatic,Hybrid,SUV,20251117,cars24,2019,Toyota
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19484710155392/,17990,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2022,MG
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19550188606464/,21290,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2020,Mitsubishi
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732144498944/,37990,"40,001 - 60,000",Automatic,Hybrid,SUV,20251117,cars24,2020,Toyota
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19935252251904/,31490,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2022,Mazda
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19572259359424/,29490,"40,001 - 60,000",Automatic,Hybrid,SUV,20251117,cars24,2022,Toyota
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19497020953856/,22490,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2020,Mitsubishi
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19620348551616/,26390,"100,001 - 120,000",Automatic,Petrol,SUV,20251117,cars24,2017,Mazda
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19812602610560/,25690,"20,001 - 40,000",Automatic,Petrol,SUV,20251117,cars24,2021,Nissan
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19617198482112/,21190,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2022,MG
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-19960115796544/,24590,"100,001 - 120,000",Automatic,Petrol,SUV,20251117,cars24,2019,Subaru
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19869264021312/,26790,"20,001 - 40,000",Automatic,Petrol,SUV,20251117,cars24,2022,Mazda
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19164538696448/,26595,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2022,Toyota
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732071631552/,39590,"20,001 - 40,000",Automatic,Hybrid,SUV,20251117,cars24,2020,Toyota
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-19900510494592/,24990,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2018,Volkswagen
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19504351942016/,19890,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2017,Kia
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19756121771904/,20190,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2021,MG
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19828953219520/,21490,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2018,Kia
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19549872854784/,18990,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2022,MG
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18996553425600/,20890,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2018,Kia
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18810515102848/,16790,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2021,MG
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18599807062848/,14490,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,cars24,2019,Volkswagen
CX-8,https://www.cars24.com.au/buy-used-mazda-cx-8-car-19494504240000/,31790,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2023,Mazda
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-16878786225216/,19195,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,cars24,2016,Hyundai
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18775249770816/,22190,"0 - 20,000",Automatic,Petrol,SUV,20251117,cars24,2023,MG
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-18928818307392/,48795,"20,001 - 40,000",Automatic,Hybrid,SUV,20251117,cars24,2022,Toyota
Koleos,https://www.cars24.com.au/buy-used-renault-koleos-car-18190328441728/,20595,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2023,Renault
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19268339303552/,23090,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,cars24,2017,Mazda
Seltos,https://www.cars24.com.au/buy-used-kia-seltos-car-18916954980864/,26090,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,cars24,2021,Kia
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-18552951693376/,22190,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2020,Nissan
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19006225360768/,17090,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2021,MG
Touareg,https://www.cars24.com.au/buy-used-volkswagen-touareg-car-18881887454336/,19490,"120,001 - 140,000",Automatic,Diesel,SUV,20251117,cars24,2015,Volkswagen
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18769841116288/,24690,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2022,Mazda
Sorento,https://www.cars24.com.au/buy-used-kia-sorento-car-19879623034304/,26890,"40,001 - 60,000",Automatic,Diesel,SUV,20251117,cars24,2019,Kia
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19240738266816/,35290,"60,001 - 80,000",Automatic,Hybrid,SUV,20251117,cars24,2020,Toyota
Acadia,https://www.cars24.com.au/buy-used-holden-acadia-car-18824197792832/,21890,"80,001 - 100,000",Automatic,Petrol,SUV,20251117,cars24,2019,Holden
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19097250629056/,23190,"80,001 - 100,000",Automatic,Petrol,SUV,20251117,cars24,2020,Nissan
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19754272869248/,35590,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,cars24,2023,Toyota
