name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-18915271623424/,19090,"80,001 - 100,000",Automatic,Petrol,SUV,20251112,cars24,2015,Mazda
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19187514514560/,31090,"20,001 - 40,000",Automatic,Petrol,SUV,20251112,cars24,2021,Mazda
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19473775210688/,21790,"60,001 - 80,000",Automatic,Diesel,SUV,20251112,cars24,2018,Hyundai
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19483748933120/,28790,"40,001 - 60,000",Automatic,Petrol,SUV,20251112,cars24,2023,Kia
MU-X,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-19483780258944/,48390,"60,001 - 80,000",Automatic,Diesel,SUV,20251112,cars24,2021,Isuzu
H2,https://www.cars24.com.au/buy-used-haval-h2-car-19085494153472/,16290,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2020,Haval
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19715043282432/,27890,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cars24,2022,Mazda
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19714760750400/,23890,"100,001 - 120,000",Automatic,Petrol,SUV,20251112,cars24,2018,Mazda
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-19490236929344/,30290,"80,001 - 100,000",Automatic,Petrol,SUV,20251112,cars24,2019,Toyota
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19889245455552/,20390,"120,001 - 140,000",Automatic,Petrol,SUV,20251112,cars24,2015,Toyota
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-17978711947904/,46399,"20,001 - 40,000",Automatic,Diesel,Ute,20251112,cars24,2022,Ford
Ute,https://www.cars24.com.au/buy-used-gwm-ute-car-18145810754368/,26690,"40,001 - 60,000",Automatic,Diesel,Ute,20251112,cars24,2022,GWM
Cannon,https://www.cars24.com.au/buy-used-gwm-cannon-alpha-car-18846730728704/,40790,"20,001 - 40,000",Automatic,Diesel,Ute,20251112,cars24,2024,GWM
Triton,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-18679795730240/,24990,"100,001 - 120,000",Automatic,Diesel,Ute,20251112,cars24,2015,Mitsubishi
Ute,https://www.cars24.com.au/buy-used-gwm-ute-car-19311166157504/,25595,"60,001 - 80,000",Automatic,Diesel,Ute,20251112,cars24,2022,GWM
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-19414270317568/,43990,"60,001 - 80,000",Automatic,Diesel,Ute,20251112,cars24,2022,Ford
Navara,https://www.cars24.com.au/buy-used-nissan-navara-car-19742482934528/,33190,"80,001 - 100,000",Automatic,Diesel,Ute,20251112,cars24,2019,Nissan
Amarok,https://www.cars24.com.au/buy-used-volkswagen-amarok-car-19031469789248/,25090,"120,001 - 140,000",Automatic,Diesel,Ute,20251112,cars24,2017,Volkswagen
Triton,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-12258166261248/,27278,"120,001 - 140,000",Automatic,Diesel,Ute,20251112,cars24,2017,Mitsubishi
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-19323507195904/,36890,"80,001 - 100,000",Automatic,Diesel,Ute,20251112,cars24,2021,Ford
Wall,https://www.cars24.com.au/buy-used-great-wall-steed-car-18462736146624/,14990,"20,001 - 40,000",Manual,Petrol,Ute,20251112,cars24,2020,Great
Deliver,https://www.cars24.com.au/buy-used-ldv-deliver-9-car-19120562991552/,31990,"20,001 - 40,000",Automatic,Diesel,Van,20251112,cars24,2022,LDV
