name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand
Civic,/used-cars/for-sale/honda/civic/2011/vti/8th-gen-my10/3626256,7490,"160,001 - 180,000",Automatic,Petrol,Sedan,20251117,brisbaneautogroup,2011,Honda
Falcon,/used-cars/for-sale/ford/falcon/2012/g6-ecoboost/fg-mkii/3618601,8990,"200,001+",Automatic,Petrol,Sedan,20251117,brisbaneautogroup,2012,Ford
Jetta,/used-cars/for-sale/volkswagen/jetta/2011/103tdi-comfortline/1b-my12/3657018,8990,"140,001 - 160,000",Automatic,Diesel,Sedan,20251117,brisbaneautogroup,2011,Volkswagen
3,/used-cars/for-sale/mazda/3/2016/maxx/bm-series/3617943,16990,"120,001 - 140,000",Automatic,Petrol,Sedan,20251117,brisbaneautogroup,2016,Mazda
Sonata,/used-cars/for-sale/hyundai/sonata/2016/premium/lf-my16/3665405,16990,"120,001 - 140,000",Automatic,Petrol,Sedan,20251117,brisbaneautogroup,2016,Hyundai
Cerato,/used-cars/for-sale/kia/cerato/2016/s/yd-my17/3676955,16990,"200,001+",Automatic,Petrol,Sedan,20251117,brisbaneautogroup,2016,Kia
Elantra,/used-cars/for-sale/hyundai/elantra/2017/sr-turbo/ad-my17/3650550,18990,"60,001 - 80,000",Automatic,Petrol,Sedan,20251117,brisbaneautogroup,2017,Hyundai
WRX,/used-cars/for-sale/subaru/wrx/2016/premium/va-my17-awd/3676950,23990,"140,001 - 160,000",Automatic,Petrol,Sedan,20251117,brisbaneautogroup,2016,Subaru
Camry,/used-cars/for-sale/toyota/camry/2022/ascent/axva70r/3676622,26990,"140,001 - 160,000",Automatic,Petrol,Sedan,20251117,brisbaneautogroup,2022,Toyota
Camry,/used-cars/for-sale/toyota/camry/2022/ascent/axvh70r/3674621,31990,"140,001 - 160,000",Automatic,Hybrid with Petrol,Sedan,20251117,brisbaneautogroup,2022,Toyota
Falcon,/used-cars/for-sale/ford/falcon/2012/xr6-turbo/fg-mkii/3640754,32990,"200,001+",Automatic,Petrol,Sedan,20251117,brisbaneautogroup,2012,Ford
3,/used-cars/for-sale/bmw/3-series/2018/330i-sport-line/f30-lci/3664389,32990,"160,001 - 180,000",Automatic,Petrol,Sedan,20251117,brisbaneautogroup,2018,BMW
ES,/used-cars/for-sale/lexus/es/2018/300h-sports-luxury/avv60r/3636967,38990,"120,001 - 140,000",Automatic,Hybrid with Petrol,Sedan,20251117,brisbaneautogroup,2018,Lexus
,/used-cars/for-sale/mercedes-benz/e-class/2017/e350-d/w213/3624886,41990,"100,001 - 120,000",Automatic,Diesel,Sedan,20251117,brisbaneautogroup,2017,Mercedes
Captiva,/used-cars/for-sale/holden/captiva/2014/5-lt/cg-my15/3680249,9990,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2014,Holden
X-TRAIL,/used-cars/for-sale/nissan/x-trail/2012/st/t31-series-v/3664026,10990,"160,001 - 180,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2012,Nissan
Tucson,/used-cars/for-sale/hyundai/tucson/2020/active/tl4-my20/3636966,11990,"140,001 - 160,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2020,Hyundai
Navara,/used-cars/for-sale/nissan/navara/2009/st-x/d40-4x4-dual-range/3647732,11990,"120,001 - 140,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2009,Nissan
Trax,/used-cars/for-sale/holden/trax/2016/ltz/tj-my17/3649005,11990,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2016,Holden
Santa,/used-cars/for-sale/hyundai/santa-fe/2016/elite/dm3-series-ii-my17-4x4-on-demand/3631350,12990,"200,001+",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2016,Hyundai
Trax,/used-cars/for-sale/holden/trax/2016/ls/tj-my17/3647739,12990,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2016,Holden
Forester,/used-cars/for-sale/subaru/forester/2015/2.0d-s/s4-my15-awd/3671237,12990,"140,001 - 160,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2015,Subaru
Sportage,/used-cars/for-sale/kia/sportage/2014/sli/sl-series-ii-my13-4x4-on-demand/3665403,13990,"140,001 - 160,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2014,Kia
Forester,/used-cars/for-sale/subaru/forester/2013/xt/s4-my13-awd/3682115,13990,"140,001 - 160,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2013,Subaru
Rover,/used-cars/for-sale/land-rover/discovery/2015/tdv6/series-4-my15-4x4-dual-range/3605742,14990,"200,001+",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2015,Land
Escape,/used-cars/for-sale/ford/escape/2019/trend/zg-my19.75-awd/3680241,14990,"160,001 - 180,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2019,Ford
Santa,/used-cars/for-sale/hyundai/santa-fe/2014/elite/dm-my14-4x4-on-demand/3625073,16990,"120,001 - 140,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2014,Hyundai
ASX,/used-cars/for-sale/mitsubishi/asx/2017/ls/xc-my18/3629199,16990,"100,001 - 120,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2017,Mitsubishi
XV,/used-cars/for-sale/subaru/xv/2016/2.0i-s/g4x-my16-awd/3645003,17490,"100,001 - 120,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2016,Subaru
ZS,/used-cars/for-sale/mg/zs/2023/excite/azs1-my23/3657423,17490,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2023,MG
ZS,/used-cars/for-sale/mg/zs/2023/excite/azs1-my23/3657426,17490,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2023,MG
ASX,/used-cars/for-sale/mitsubishi/asx/2017/ls/xc-my17/3625074,17990,"100,001 - 120,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2017,Mitsubishi
CR-V,/used-cars/for-sale/honda/cr-v/2017/vti/rw-my18/3639558,17990,"140,001 - 160,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2017,Honda
Colorado,/used-cars/for-sale/holden/colorado-7/2015/lt/rg-my16-4x4-dual-range/3643406,17990,"180,001 - 200,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2015,Holden
CR-V,/used-cars/for-sale/honda/cr-v/2015/limited-edition/rm-series-ii-my17-4x4-on-demand/3664421,17990,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2015,Honda
HS,/used-cars/for-sale/mg/hs/2022/vibe/sas23-my22/3680487,17990,"80,001 - 100,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2022,MG
HS,/used-cars/for-sale/mg/hs/2022/vibe/sas23-my22/3681782,17990,"80,001 - 100,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2022,MG
Colorado,/used-cars/for-sale/holden/colorado-7/2015/lt/rg-my16-4x4-dual-range/3636960,18990,"180,001 - 200,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2015,Holden
Korando,/used-cars/for-sale/ssangyong/korando/2019/ultimate-le/c300-my20-awd/3656715,19990,"20,001 - 40,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2019,SsangYong
Niro,/used-cars/for-sale/kia/niro/2022/phev-s/de-my22/3680242,19990,"160,001 - 180,000",Automatic,Plug-in Hybrid with Petrol,SUV,20251117,brisbaneautogroup,2022,Kia
Sorento,/used-cars/for-sale/kia/sorento/2015/platinum/um-my15-awd/3681779,19990,"120,001 - 140,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2015,Kia
Amarok,/used-cars/for-sale/volkswagen/amarok/2017/tdi550-highline/2h-my17-4x4-constant/3597834,21490,"180,001 - 200,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2017,Volkswagen
Grand,/used-cars/for-sale/jeep/grand-cherokee/2020/night-eagle/wk-my20-4x4-dual-range/3596713,21990,"140,001 - 160,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2020,Jeep
Rover,/used-cars/for-sale/land-rover/discovery/2014/tdv6/series-4-my15-4x4-dual-range/3604153,21990,"160,001 - 180,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2014,Land
,/used-cars/for-sale/mercedes-benz/gla-class/2015/gla250/x156-four-wheel-drive/3644853,21990,"80,001 - 100,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2015,Mercedes
,/used-cars/for-sale/mercedes-benz/m-class/2013/ml350-bluetec/w166-4x4-constant/3645001,21990,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2013,Mercedes
Ranger,/used-cars/for-sale/ford/ranger/2016/xlt/px-mkii-4x4-dual-range/3669864,21990,"200,001+",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2016,Ford
Kona,/used-cars/for-sale/hyundai/kona/2020/active/os.v4-my21/3676613,21990,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2020,Hyundai
Ranger,/used-cars/for-sale/ford/ranger/2016/xls/px-mkii-4x4-dual-range/3676617,21990,"200,001+",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2016,Ford
Colorado,/used-cars/for-sale/holden/colorado/2015/ls-x/rg-my16-4x4-dual-range/3636957,22990,"160,001 - 180,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2015,Holden
Kluger,/used-cars/for-sale/toyota/kluger/2015/gx/gsu50r/3674393,22990,"140,001 - 160,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2015,Toyota
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2002/gxl/fzj105r-4x4-constant/3605735,23990,"200,001+",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2002,Toyota
BT-50,/used-cars/for-sale/mazda/bt-50/2015/xtr/up-4x4-dual-range/3647910,23990,"180,001 - 200,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2015,Mazda
BT-50,/used-cars/for-sale/mazda/bt-50/2013/xt/up-4x4-dual-range/3682521,23990,"200,001+",Manual,Diesel,SUV,20251117,brisbaneautogroup,2013,Mazda
X5,/used-cars/for-sale/bmw/x5/2015/xdrive40d/f15-4x4-constant/3681778,24990,"140,001 - 160,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2015,BMW
A4,/used-cars/for-sale/audi/a4/2019/allroad-45-tfsi/b9-my19-4x4-on-demand/3638510,25990,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2019,Audi
FJ,/used-cars/for-sale/toyota/fj-cruiser/2012/gsj15r-4x4-dual-range/3644028,25990,"200,001+",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2012,Toyota
T60,/used-cars/for-sale/ldv/t60/2022/max-pro/sk8c-4x4-dual-range/3615635,26490,"60,001 - 80,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2022,LDV
C-HR,/used-cars/for-sale/toyota/c-hr/2021/gxl/ngx10r/3669165,26990,"80,001 - 100,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2021,Toyota
Outback,/used-cars/for-sale/subaru/outback/2021/awd/6gen-my21-awd/3671236,26990,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2021,Subaru
Ranger,/used-cars/for-sale/ford/ranger/2018/raptor/px-mkiii-my19-4x4-dual-range/3605736,27990,"200,001+",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2018,Ford
D90,/used-cars/for-sale/ldv/d90/2023/sv9a/3671233,27990,"20,001 - 40,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2023,LDV
Patrol,/used-cars/for-sale/nissan/patrol/2011/dx/gu-6-series-ii-4x4-dual-range/3660996,28990,"80,001 - 100,000",Manual,Diesel,SUV,20251117,brisbaneautogroup,2011,Nissan
X3,/used-cars/for-sale/bmw/x3/2018/xdrive30i/g01-4x4-constant/3681783,28990,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2018,BMW
Tucson,/used-cars/for-sale/hyundai/tucson/2022/n-line/nx4.v2-my23/3635088,29990,"60,001 - 80,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2022,Hyundai
Ranger,/used-cars/for-sale/ford/ranger/2016/wildtrak/px-mkii-4x4-dual-range/3647006,29990,"160,001 - 180,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2016,Ford
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2009/gxl/vdj200r-4x4-constant/3680240,29990,"200,001+",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2009,Toyota
Trailblazer,/used-cars/for-sale/holden/trailblazer/2018/z71/rg-my19-4x4-dual-range/3680244,29990,"120,001 - 140,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2018,Holden
Everest,/used-cars/for-sale/ford/everest/2019/trend/ua-ii-my19.75-4x4-dual-range/3681777,29990,"180,001 - 200,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2019,Ford
Everest,/used-cars/for-sale/ford/everest/2019/trend/ua-ii-my19.75-4x4-dual-range/3681781,29990,"160,001 - 180,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2019,Ford
Outlander,/used-cars/for-sale/mitsubishi/outlander/2022/ls/zm-my22.5-awd/3602892,31990,"40,001 - 60,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2022,Mitsubishi
Ute,/used-cars/for-sale/gwm/ute/2022/cannon-x/npw-4x4-dual-range/3674392,31990,"0 - 20,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2022,GWM
X4,/used-cars/for-sale/bmw/x4/2019/xdrive30i-m-sport/g02-4x4-constant/3572551,33990,"120,001 - 140,000",Automatic,Petrol,SUV,20251117,brisbaneautogroup,2019,BMW
D-MAX,/used-cars/for-sale/isuzu/d-max/2018/ls-m/my18-4x4-dual-range/3681780,36990,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2018,Isuzu
Hilux,/used-cars/for-sale/toyota/hilux/2020/rogue/gun126r-4x4-dual-range/3681955,36990,"200,001+",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2020,Toyota
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2017/workmate/vdj79r-4x4-dual-range/3647741,54990,"180,001 - 200,000",Manual,Diesel,SUV,20251117,brisbaneautogroup,2017,Toyota
Landcruiser,/used-cars/for-sale/toyota/landcruiser-prado/2021/gxl/gdj150r-4x4-dual-range/3576737,56990,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2021,Toyota
Landcruiser,/used-cars/for-sale/toyota/landcruiser-prado/2022/gxl/gdj150r-4x4-dual-range/3570185,59990,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2022,Toyota
RX,/used-cars/for-sale/lexus/rx/2021/450h-luxury/gyl25r-4x4-on-demand/3663967,61990,"60,001 - 80,000",Automatic,Hybrid with Petrol,SUV,20251117,brisbaneautogroup,2021,Lexus
Q8,/used-cars/for-sale/audi/q8/2020/50-tdi/f1-my20-four-wheel-drive/3643405,68990,"80,001 - 100,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2020,Audi
Landcruiser,/used-cars/for-sale/toyota/landcruiser/2022/sahara/fja300r-4x4-dual-range/3549579,121990,"40,001 - 60,000",Automatic,Diesel,SUV,20251117,brisbaneautogroup,2022,Toyota
Ute,/used-cars/for-sale/holden/ute/2013/vf-my14/3645002,16490,"160,001 - 180,000",Automatic,Petrol,Ute,20251117,brisbaneautogroup,2013,Holden
Hilux,/used-cars/for-sale/toyota/hilux/2018/workmate/tgn121r-4x2/3676057,21990,"120,001 - 140,000",Manual,Petrol,Ute,20251117,brisbaneautogroup,2018,Toyota
Navara,/used-cars/for-sale/nissan/navara/2015/st-x/d23-4x2/3649165,23990,"140,001 - 160,000",Automatic,Diesel,Ute,20251117,brisbaneautogroup,2015,Nissan
Deliver,/used-cars/for-sale/ldv/deliver-9/2021/3604151,27490,"120,001 - 140,000",Automatic,Diesel,Van,20251117,brisbaneautogroup,2021,LDV
Carnival,/used-cars/for-sale/kia/carnival/2015/s/yp-my15/3630434,19990,"120,001 - 140,000",Automatic,Petrol,Wagon,20251117,brisbaneautogroup,2015,Kia
Commodore,/used-cars/for-sale/holden/commodore/2009/ss-v/ve-my09.5/3660805,19990,"160,001 - 180,000",Automatic,Petrol,Wagon,20251117,brisbaneautogroup,2009,Holden
,/used-cars/for-sale/mercedes-benz/valente/2017/116bluetec/447/3676619,29990,"140,001 - 160,000",Automatic,Diesel,Wagon,20251117,brisbaneautogroup,2017,Mercedes
