name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand
2,https://www.cars24.com.au/buy-used-mazda-2-car-19797753245056/,23090,"20,001 - 40,000",Automatic,Petrol,Hatchback,20251110,cars24,2024,Mazda
Mg4,https://www.cars24.com.au/buy-used-mg-mg4-car-19561486096000/,28090,"40,001 - 60,000",Automatic,Electric,Hatchback,20251110,cars24,2023,MG
i30,https://www.cars24.com.au/buy-used-hyundai-i30-car-19244276161088/,21690,"20,001 - 40,000",Automatic,Petrol,Hatchback,20251110,cars24,2017,Hyundai
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19631890359744/,25890,"20,001 - 40,000",Automatic,Petrol,Hatchback,20251110,cars24,2020,Volkswagen
Polo,https://www.cars24.com.au/buy-used-volkswagen-polo-car-18566072769024/,14990,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251110,cars24,2015,Volkswagen
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414030516416/,27690,"40,001 - 60,000",Automatic,Hybrid,Hatchback,20251110,cars24,2021,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19711212668736/,22790,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251110,cars24,2019,Toyota
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-hybrid+-car-19506164816064/,24490,"40,001 - 60,000",Automatic,Hybrid,Hatchback,20251110,cars24,2024,MG
3,https://www.cars24.com.au/buy-used-mazda-3-car-19868526183232/,24390,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251110,cars24,2020,Mazda
3,https://www.cars24.com.au/buy-used-mazda-3-car-19937102464384/,19190,"60,001 - 80,000",Automatic,Petrol,Hatchback,20251110,cars24,2018,Mazda
2,https://www.cars24.com.au/buy-used-mazda-2-car-19787090668480/,21890,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251110,cars24,2023,Mazda
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19222807250496/,14790,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251110,cars24,2022,MG
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19434319524800/,18790,"80,001 - 100,000",Automatic,Petrol,Hatchback,20251110,cars24,2018,Kia
Polo,https://www.cars24.com.au/buy-used-volkswagen-polo-car-19240498168576/,18990,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251110,cars24,2021,Volkswagen
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19085614740672/,24290,"60,001 - 80,000",Automatic,Petrol,Hatchback,20251110,cars24,2022,Kia
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19075155957632/,15390,"20,001 - 40,000",Automatic,Petrol,Hatchback,20251110,cars24,2023,MG
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18121809715904/,15695,"0 - 20,000",Automatic,Petrol,Hatchback,20251110,cars24,2018,Volkswagen
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19176806876736/,16390,"40,001 - 60,000",Automatic,Petrol,Hatchback,20251110,cars24,2023,MG
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19630753571648/,20090,"120,001 - 140,000",Automatic,Petrol,Hatchback,20251110,cars24,2020,Toyota
Model,https://www.cars24.com.au/buy-used-tesla-model-3-car-17207799625856/,37399,"60,001 - 80,000",Automatic,Electric,Sedan,20251110,cars24,2022,Tesla
Ioniq,https://www.cars24.com.au/buy-used-hyundai-ioniq-6-car-17115786185984/,46699,"100,001 - 120,000",Automatic,Electric,Sedan,20251110,cars24,2023,Hyundai
Commodore,https://www.cars24.com.au/buy-used-holden-commodore-car-19869192028544/,17490,"40,001 - 60,000",Automatic,Petrol,Sedan,20251110,cars24,2018,Holden
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19786932210112/,19590,"40,001 - 60,000",Automatic,Petrol,Sedan,20251110,cars24,2018,Kia
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791497579200/,26090,"120,001 - 140,000",Automatic,Petrol,Sedan,20251110,cars24,2023,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791424695744/,27990,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251110,cars24,2023,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553268405824/,32390,"20,001 - 40,000",Automatic,Hybrid,Sedan,20251110,cars24,2022,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19549841677696/,26590,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251110,cars24,2022,Toyota
Arteon,https://www.cars24.com.au/buy-used-volkswagen-arteon-car-19266415298304/,31090,"40,001 - 60,000",Automatic,Petrol,Sedan,20251110,cars24,2018,Volkswagen
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414822978176/,26190,"0 - 20,000",Automatic,Hybrid,Sedan,20251110,cars24,2021,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19382069032000/,28790,"60,001 - 80,000",Automatic,Hybrid,Sedan,20251110,cars24,2020,Toyota
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19165253928192/,22090,"0 - 20,000",Automatic,Petrol,Sedan,20251110,cars24,2023,Kia
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-18769229090688/,23090,"40,001 - 60,000",Automatic,Petrol,Sedan,20251110,cars24,2021,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19146116526848/,32390,"20,001 - 40,000",Automatic,Hybrid,Sedan,20251110,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19481556098112/,29890,"60,001 - 80,000",Automatic,Hybrid,Sedan,20251110,cars24,2020,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19375692988800/,26390,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251110,cars24,2020,Toyota
Mg5,https://www.cars24.com.au/buy-used-mg-mg5-car-18927305213248/,21395,"40,001 - 60,000",Automatic,Petrol,Sedan,20251110,cars24,2023,MG
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19662626687872/,33290,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251110,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19497117816640/,30790,"0 - 20,000",Automatic,Hybrid,Sedan,20251110,cars24,2021,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19662557743232/,33790,"60,001 - 80,000",Automatic,Hybrid,Sedan,20251110,cars24,2023,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553105369792/,32790,"40,001 - 60,000",Automatic,Hybrid,Sedan,20251110,cars24,2022,Toyota
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553080578368/,27090,"40,001 - 60,000",Automatic,Petrol,Sedan,20251110,cars24,2022,Toyota
WRX,https://www.cars24.com.au/buy-used-subaru-wrx-car-19108973053376/,27790,"20,001 - 40,000",Automatic,Petrol,Sedan,20251110,cars24,2017,Subaru
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19165149070592/,22490,"40,001 - 60,000",Automatic,Petrol,Sedan,20251110,cars24,2023,Kia
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19565173476672/,26890,"20,001 - 40,000",Automatic,Hybrid,Sedan,20251110,cars24,2018,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791446715328/,25990,"20,001 - 40,000",Automatic,Petrol,Sedan,20251110,cars24,2023,Toyota
Model,https://www.cars24.com.au/buy-used-tesla-model-3-car-18366241726464/,34990,"40,001 - 60,000",Automatic,Electric,Sedan,20251110,cars24,2021,Tesla
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-18224718831936/,30999,"60,001 - 80,000",Automatic,Hybrid,SUV,20251110,cars24,2020,Toyota
X1,https://www.cars24.com.au/buy-used-bmw-x1-car-17653013862720/,31599,"100,001 - 120,000",Automatic,Petrol,SUV,20251110,cars24,2020,BMW
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-16878786225216/,19695,"40,001 - 60,000",Automatic,Diesel,SUV,20251110,cars24,2016,Hyundai
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19619807487616/,42990,"40,001 - 60,000",Automatic,Diesel,SUV,20251110,cars24,2022,Kia
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-19900510494592/,24990,"120,001 - 140,000",Automatic,Petrol,SUV,20251110,cars24,2018,Volkswagen
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19754272869248/,35590,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2023,Toyota
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19903648563456/,25090,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2023,Mitsubishi
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19620348551616/,26690,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2017,Mazda
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19146162766912/,33290,"40,001 - 60,000",Automatic,Hybrid,SUV,20251110,cars24,2022,Toyota
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-19960115796544/,24890,"0 - 20,000",Automatic,Petrol,SUV,20251110,cars24,2019,Subaru
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19561370620672/,42890,"60,001 - 80,000",Automatic,Diesel,SUV,20251110,cars24,2022,Kia
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18443036365760/,27195,"0 - 20,000",Automatic,Petrol,SUV,20251110,cars24,2023,Toyota
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19549900247872/,35490,"40,001 - 60,000",Automatic,Hybrid,SUV,20251110,cars24,2023,Toyota
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223594467904/,33490,"20,001 - 40,000",Automatic,Hybrid,SUV,20251110,cars24,2022,Toyota
Sorento,https://www.cars24.com.au/buy-used-kia-sorento-car-19879623034304/,26890,"60,001 - 80,000",Automatic,Diesel,SUV,20251110,cars24,2019,Kia
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19561598686976/,30190,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2023,Mazda
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19800930692480/,20690,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2015,Mazda
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19653296538112/,35490,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2023,Toyota
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19561571161216/,35790,"0 - 20,000",Automatic,Hybrid,SUV,20251110,cars24,2023,Toyota
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223570062912/,29390,"60,001 - 80,000",Automatic,Hybrid,SUV,20251110,cars24,2022,Toyota
Tiggo,https://www.cars24.com.au/buy-used-chery-tiggo-7-pro-car-19790906699520/,27790,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2024,Chery
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-18848493544384/,28395,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2023,Subaru
S-cross,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18509772645248/,23590,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2023,Suzuki
Eclipse,https://www.cars24.com.au/buy-used-mitsubishi-eclipse-cross-car-19481502750720/,27190,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2022,Mitsubishi
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19154154517888/,19190,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2020,MG
CR-V,https://www.cars24.com.au/buy-used-honda-cr-v-car-19302087459456/,23690,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2017,Honda
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19356461889024/,21390,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2022,MG
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19255890477952/,34390,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2022,Mazda
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223688840128/,27290,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2022,Toyota
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19583688707840/,21490,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2020,Nissan
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19240738266816/,35290,"40,001 - 60,000",Automatic,Hybrid,SUV,20251110,cars24,2020,Toyota
Endura,https://www.cars24.com.au/buy-used-ford-endura-car-18962810650688/,21690,"40,001 - 60,000",Automatic,Diesel,SUV,20251110,cars24,2018,Ford
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-19176216135488/,34490,"80,001 - 100,000",Automatic,Petrol,SUV,20251110,cars24,2018,Toyota
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-19571176049024/,33490,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2021,Volkswagen
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19484493231040/,29290,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2019,Mazda
H2,https://www.cars24.com.au/buy-used-haval-h2-car-19085494153472/,16290,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2020,Haval
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19572259359424/,29690,"0 - 20,000",Automatic,Hybrid,SUV,20251110,cars24,2022,Toyota
MU-X,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-18849215983808/,40990,"20,001 - 40,000",Automatic,Diesel,SUV,20251110,cars24,2021,Isuzu
Endura,https://www.cars24.com.au/buy-used-ford-endura-car-18769228040896/,21890,"40,001 - 60,000",Automatic,Diesel,SUV,20251110,cars24,2018,Ford
Trailblazer,https://www.cars24.com.au/buy-used-holden-trailblazer-car-18938511272448/,26490,"0 - 20,000",Automatic,Diesel,SUV,20251110,cars24,2017,Holden
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19006225360768/,17190,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2021,MG
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-18306196017600/,29090,"80,001 - 100,000",Automatic,Petrol,SUV,20251110,cars24,2019,Mazda
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19164538696448/,26695,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2022,Toyota
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-17330181946368/,22595,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2020,Kia
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-18939754694272/,32090,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2020,Toyota
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19098237497600/,19990,"40,001 - 60,000",Manual,Petrol,SUV,20251110,cars24,2021,Mazda
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18996553425600/,21395,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2018,Kia
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18938274556992/,21090,"100,001 - 120,000",Automatic,Petrol,SUV,20251110,cars24,2018,Toyota
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18827506096640/,16990,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2021,MG
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18599807062848/,14690,"120,001 - 140,000",Automatic,Petrol,SUV,20251110,cars24,2019,Volkswagen
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18847793751744/,19195,"80,001 - 100,000",Automatic,Petrol,SUV,20251110,cars24,2018,Kia
Ix35,https://www.cars24.com.au/buy-used-hyundai-ix35-car-18957148734912/,15590,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2013,Hyundai
HS,https://www.cars24.com.au/buy-used-mg-hs-car-18839193216512/,19590,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2022,MG
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19414149993152/,19790,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2022,MG
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19238023528512/,15090,"100,001 - 120,000",Automatic,Petrol,SUV,20251110,cars24,2016,Nissan
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18775249770816/,22290,"0 - 20,000",Automatic,Petrol,SUV,20251110,cars24,2023,MG
Santa,https://www.cars24.com.au/buy-used-hyundai-santa-fe-car-19654223924608/,33490,"40,001 - 60,000",Automatic,Diesel,SUV,20251110,cars24,2021,Hyundai
Sorento,https://www.cars24.com.au/buy-used-kia-sorento-car-19336904328512/,26190,"100,001 - 120,000",Automatic,Diesel,SUV,20251110,cars24,2017,Kia
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19504351942016/,19890,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2017,Kia
Everest,https://www.cars24.com.au/buy-used-ford-everest-car-19201336711616/,36190,"80,001 - 100,000",Automatic,Diesel,SUV,20251110,cars24,2019,Ford
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19732843244352/,16790,"120,001 - 140,000",Automatic,Petrol,SUV,20251110,cars24,2018,Kia
H9,https://www.cars24.com.au/buy-used-haval-h9-car-18860150170432/,23290,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2018,Haval
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19497020953856/,22690,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2020,Mitsubishi
Seltos,https://www.cars24.com.au/buy-used-kia-seltos-car-18916954980864/,26090,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2021,Kia
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19561491861504/,33190,"0 - 20,000",Automatic,Petrol,SUV,20251110,cars24,2021,Mazda
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19484710155392/,18090,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2022,MG
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19711270915136/,24590,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2022,Mazda
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19550188606464/,21490,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2020,Mitsubishi
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732071631552/,39790,"20,001 - 40,000",Automatic,Hybrid,SUV,20251110,cars24,2020,Toyota
HR-V,https://www.cars24.com.au/buy-used-honda-hr-v-car-19659210296256/,24190,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2019,Honda
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19743173168064/,23190,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2020,Nissan
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19810167194048/,18190,"80,001 - 100,000",Automatic,Petrol,SUV,20251110,cars24,2016,Mazda
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19828953219520/,21690,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2018,Kia
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19097250629056/,23190,"80,001 - 100,000",Automatic,Petrol,SUV,20251110,cars24,2020,Nissan
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19869264021312/,26790,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2022,Mazda
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19620219691072/,18890,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2021,MG
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-18159035899584/,31499,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2023,Mitsubishi
HS,https://www.cars24.com.au/buy-used-mg-hs-car-16730736208320/,17490,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2020,MG
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-17207924668608/,20890,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2017,Volkswagen
Hs,https://www.cars24.com.au/buy-used-mg-hs-+ev-car-17808737144576/,23999,"20,001 - 40,000",Automatic,Hybrid,SUV,20251110,cars24,2022,MG
Koleos,https://www.cars24.com.au/buy-used-renault-koleos-car-18190328441728/,20595,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2023,Renault
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18609677977600/,24490,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2021,Kia
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19889245455552/,20390,"120,001 - 140,000",Automatic,Petrol,SUV,20251110,cars24,2015,Toyota
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19561636303552/,30590,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2023,Nissan
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18352315459136/,17395,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2015,Mazda
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18782785144640/,19390,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2021,MG
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19490236161152/,22390,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2018,Mazda
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19187514514560/,31090,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2021,Mazda
Grand,https://www.cars24.com.au/buy-used-suzuki-grand-vitara-car-19561601849472/,15790,"140,001 - 160,000",Automatic,Petrol,SUV,20251110,cars24,2015,Suzuki
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-18752709959424/,20390,"40,001 - 60,000",Manual,Petrol,SUV,20251110,cars24,2020,Nissan
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19141859569920/,23195,"80,001 - 100,000",Automatic,Petrol,SUV,20251110,cars24,2020,Hyundai
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18768730622400/,20690,"20,001 - 40,000",Automatic,Petrol,SUV,20251110,cars24,2023,MG
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18810515102848/,16790,"60,001 - 80,000",Automatic,Petrol,SUV,20251110,cars24,2021,MG
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19107913860224/,18190,"40,001 - 60,000",Automatic,Petrol,SUV,20251110,cars24,2022,MG
