name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2012 Mazda 3 BL10F2 MY13 Neo Activematic Grey 5 Speed Sports Automatic Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Mazda-3/34112130,"$9,999","116,918 Kms",Sports Automatic,Petrol - Unleaded,Sedan,20251115,cheapcarco
2012 Mazda 3 BL10F2 MY13 Neo Activematic Grey 5 Speed Sports Automatic Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Mazda-3/34112130,"$9,999","116,918 Kms",Sports Automatic,Petrol - Unleaded,Sedan,20251115,cheapcarco
2012 Mazda 3 BL10F2 MY13 Neo Activematic Grey 5 Speed Sports Automatic Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Mazda-3/34112130,"$9,999","116,918 Kms",Sports Automatic,Petrol - Unleaded,Sedan,20251115,cheapcarco
2014 Mazda 3 BM5236 SP25 SKYACTIV-MT Astina Silver 6 Speed Manual Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Mazda-3/34002783,"$6,999","248,433 Kms",Manual,Petrol - Unleaded,Sedan,20251115,cheapcarco
2014 Mazda 3 BM5236 SP25 SKYACTIV-MT Astina Silver 6 Speed Manual Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Mazda-3/34002783,"$6,999","248,433 Kms",Manual,Petrol - Unleaded,Sedan,20251115,cheapcarco
2014 Mazda 3 BM5236 SP25 SKYACTIV-MT Astina Silver 6 Speed Manual Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Mazda-3/34002783,"$6,999","248,433 Kms",Manual,Petrol - Unleaded,Sedan,20251115,cheapcarco
2006 Honda Accord 7th Gen MY06 VTi Silver 5 Speed Automatic Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2006-Honda-Accord/34110077,"$6,999","242,271 Kms",Automatic,Petrol - Unleaded,Sedan,20251115,cheapcarco
2006 Honda Accord 7th Gen MY06 VTi Silver 5 Speed Automatic Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2006-Honda-Accord/34110077,"$6,999","242,271 Kms",Automatic,Petrol - Unleaded,Sedan,20251115,cheapcarco
2006 Honda Accord 7th Gen MY06 VTi Silver 5 Speed Automatic Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2006-Honda-Accord/34110077,"$6,999","242,271 Kms",Automatic,Petrol - Unleaded,Sedan,20251115,cheapcarco
2013 Honda Accord 8th Gen MY12 VTi Red 5 Speed Sports Automatic Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Honda-Accord/34066688,"$12,999","177,696 Kms",Sports Automatic,Petrol - Unleaded,Sedan,20251115,cheapcarco
2013 Honda Accord 8th Gen MY12 VTi Red 5 Speed Sports Automatic Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Honda-Accord/34066688,"$12,999","177,696 Kms",Sports Automatic,Petrol - Unleaded,Sedan,20251115,cheapcarco
2013 Honda Accord 8th Gen MY12 VTi Red 5 Speed Sports Automatic Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Honda-Accord/34066688,"$12,999","177,696 Kms",Sports Automatic,Petrol - Unleaded,Sedan,20251115,cheapcarco
2013 Nissan Almera N17 TI Blue 4 Speed Automatic Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Almera/34087723,"$9,999","169,049 Kms",Automatic,Petrol - Unleaded,Sedan,20251115,cheapcarco
2013 Nissan Almera N17 TI Blue 4 Speed Automatic Sedan,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Almera/34087723,"$9,999","169,049 Kms",Automatic,Petrol - Unleaded,Sedan,20251115,cheapcarco
