name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date
2016 Toyota Hilux TGN121R Workmate Double Cab 4x2 White 6 Speed Sports Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Toyota-Hilux/34072076,"$24,999","129,647 Kms",Sports Automatic,Petrol - Unleaded,Ute,20251107
2016 Toyota Hilux TGN121R Workmate Double Cab 4x2 White 6 Speed Sports Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Toyota-Hilux/34072076,"$24,999","129,647 Kms",Sports Automatic,Petrol - Unleaded,Ute,20251107
2016 Toyota Hilux TGN121R Workmate Double Cab 4x2 White 6 Speed Sports Automatic Utility,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Toyota-Hilux/34072076,"$24,999","129,647 Kms",Sports Automatic,Petrol - Unleaded,Ute,20251107
2008 Toyota Hilux TGN16R MY08 Workmate 4x2 White 5 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Toyota-Hilux/33964240,"$6,999","354,045 Kms",Manual,Petrol - Unleaded,Ute,20251107
2008 Toyota Hilux TGN16R MY08 Workmate 4x2 White 5 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Toyota-Hilux/33964240,"$6,999","354,045 Kms",Manual,Petrol - Unleaded,Ute,20251107
2008 Toyota Hilux TGN16R MY08 Workmate 4x2 White 5 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Toyota-Hilux/33964240,"$6,999","354,045 Kms",Manual,Petrol - Unleaded,Ute,20251107
2012 Toyota Hilux TGN16R MY12 Workmate 4x2 White 5 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Toyota-Hilux/34024020,"$9,999","322,596 Kms",Manual,Petrol - Unleaded,Ute,20251107
2012 Toyota Hilux TGN16R MY12 Workmate 4x2 White 5 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Toyota-Hilux/34024020,"$9,999","322,596 Kms",Manual,Petrol - Unleaded,Ute,20251107
2012 Toyota Hilux TGN16R MY12 Workmate 4x2 White 5 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Toyota-Hilux/34024020,"$9,999","322,596 Kms",Manual,Petrol - Unleaded,Ute,20251107
2010 Toyota Landcruiser VDJ79R MY10 GXL White 5 Speed Manual Cab Chassis,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2010-Toyota-Landcruiser/34072073,"$38,999","321,919 Kms",Manual,Diesel,Ute,20251107
