name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date
2017 Ford Mustang  FM MY17,/used-cars/for-sale/ford/mustang/2017/fm-my17/3569677,"$33,990","113,432 Kms",6 SP Sports Automatic,Petrol - Unleaded ULP,Coupe,20251105
